"AreaTitle	AmphoraIdentifier	AmphoricTypeTitle	SimplifiedTranscription	FullTranscription	FindingPlaceLongitude	FindingPlaceLatitude	FindingPlaceTitle	ProductionDateStartYear	ProductionDateEndYear	InscriptionTypeTitle"
"Roma	49619	Dressel 20	...IC...?	 +IC+	12.483333	41.9	C 270-290	210	210	Sketch"
"Roma	49620	Dressel 20	...NI...	 +NI+	12.483333	41.9	Indeterminado. El grafito ha aprecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49621	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A 50-70	217	217	Sketch"
"Roma	49622	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C 290-310	208	208	Sketch"
"Roma	49623	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B 450-470	207	207	Sketch"
"Roma	49623	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B 450-470	208	208	Sketch"
"Roma	49624	Dressel 20	A	A?	12.483333	41.9	C 490-510	207	207	Sketch"
"Roma	49625	Dressel 20	A	A?	12.483333	41.9	A 570-590	207	207	Sketch"
"Roma	49626	Dressel 20	B	B	12.483333	41.9	D 250-270	211	211	Sketch"
"Roma	49627	Dressel 20	B	B	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49627	Dressel 20	B	B	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49628	Dressel 20	B	B	12.483333	41.9	D 310-330	208	208	Sketch"
"Roma	49628	Dressel 20	B	B	12.483333	41.9	D 310-330	210	210	Sketch"
"Roma	49629	Dressel 20	B	B	12.483333	41.9	A 330-350	208	208	Sketch"
"Roma	49629	Dressel 20	B	B	12.483333	41.9	A 330-350	210	210	Sketch"
"Roma	49630	Dressel 20	B	B	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49631	Dressel 20	B	B	12.483333	41.9	D 370-390	207	207	Sketch"
"Roma	49631	Dressel 20	B	B	12.483333	41.9	D 370-390	208	208	Sketch"
"Roma	49632	Dressel 20	B	B	12.483333	41.9	D 390-410	208	208	Sketch"
"Roma	49633	Dressel 20	B	B	12.483333	41.9	B 490-510	207	207	Sketch"
"Roma	49634	Dressel 20	B	B	12.483333	41.9	D 490-510	207	207	Sketch"
"Roma	49635	Dressel 20	B	B	12.483333	41.9	C 510-530	207	207	Sketch"
"Roma	49636	Dressel 20	B	B?	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49637	Dressel 20	B & R	B & R	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49638	Dressel 20	B & R	B & R	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49639	Dressel 20	D	D?	12.483333	41.9	A 390-410	208	208	Sketch"
"Roma	49640	Dressel 20	D	D?	12.483333	41.9	A 390-410	208	208	Sketch"
"Roma	49641	Dressel 20	R	R?	12.483333	41.9	A 350-370	208	208	Sketch"
"Roma	49642	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	Superficial			Sketch"
"Roma	49643	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	D 150-170	214	214	Sketch"
"Roma	49644	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49645	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	D 390-410	208	208	Sketch"
"Roma	49646	Dressel 20	((ASTERISCUS)) & A	((asteriscus)) & A	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49646	Dressel 20	((ASTERISCUS)) & A	((asteriscus)) & A	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49647	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	D 490-510	207	207	Sketch"
"Roma	49648	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	D 510-530	207	207	Sketch"
"Roma	49649	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	Superficial			Sketch"
"Roma	49650	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	A 30-50	217	217	Sketch"
"Roma	49651	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	D 330-350	208	208	Sketch"
"Roma	49651	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	D 330-350	210	210	Sketch"
"Roma	49652	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	A 370-390	208	208	Sketch"
"Roma	49653	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	A 410-430	207	207	Sketch"
"Roma	49653	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	A 410-430	208	208	Sketch"
"Roma	49654	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	D 250-270	211	211	Sketch"
"Roma	49655	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	A 250-270	211	211	Sketch"
"Roma	49656	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	A 370-390	208	208	Sketch"
"Roma	49657	Dressel 20	((PALMA))	((palma))	12.483333	41.9	Superficial			Sketch"
"Roma	49658	Dressel 20	((PALMA))	((palma))	12.483333	41.9	D 250-270?	211	211	Sketch"
"Roma	49659	Dressel 20	((PALMA))	((palma))	12.483333	41.9	A 510-530	207	207	Sketch"
"Roma	49660	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	A 510-530	207	207	Sketch"
"Roma	49661	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 250-270	211	211	Sketch"
"Roma	49662	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 250-270	211	211	Sketch"
"Roma	49663	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	D 270-290	210	210	Sketch"
"Roma	49664	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 350-330	208	208	Sketch"
"Roma	49665	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	D 330-350	208	208	Sketch"
"Roma	49665	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	D 330-350	210	210	Sketch"
"Roma	49666	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49667	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 450-470	207	207	Sketch"
"Roma	49667	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 450-470	208	208	Sketch"
"Roma	49668	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 470-490	207	207	Sketch"
"Roma	49668	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C 470-490	208	208	Sketch"
"Roma	49669	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49670	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	Superficial			Sketch"
"Roma	49671	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	B 30-50	217	217	Sketch"
"Roma	49672	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	B 50-70	217	217	Sketch"
"Roma	49672	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	B 50-70	223	223	Sketch"
"Roma	49673	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	D 130-150	216	216	Sketch"
"Roma	49674	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	A 330-350	208	208	Sketch"
"Roma	49674	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	A 330-350	210	210	Sketch"
"Roma	49675	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	A 330-350	208	208	Sketch"
"Roma	49675	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	A 330-350	210	210	Sketch"
"Roma	49676	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	C 330-350	208	208	Sketch"
"Roma	49677	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	B 370-390	208	208	Sketch"
"Roma	49678	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	D 370-390	207	207	Sketch"
"Roma	49678	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	D 370-390	208	208	Sketch"
"Roma	49679	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49679	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49680	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49680	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49681	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	A 530-550	207	207	Sketch"
"Roma	49682	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	A 550-570	207	207	Sketch"
"Roma	49683	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A 290-310	208	208	Sketch"
"Roma	49684	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 310-330	208	208	Sketch"
"Roma	49684	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 310-330	210	210	Sketch"
"Roma	49685	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 330-350	208	208	Sketch"
"Roma	49685	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 330-350	210	210	Sketch"
"Roma	49686	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 330-350	208	208	Sketch"
"Roma	49686	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 330-350	210	210	Sketch"
"Roma	49687	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 350-370	208	208	Sketch"
"Roma	49688	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B 370-390	208	208	Sketch"
"Roma	49689	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B 370-390?	208	208	Sketch"
"Roma	49690	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C 390-410	207	207	Sketch"
"Roma	49691	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 390-410	208	208	Sketch"
"Roma	49692	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 430-450	207	207	Sketch"
"Roma	49692	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 430-450	208	208	Sketch"
"Roma	49693	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A 450-470	208	208	Sketch"
"Roma	49694	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A 470-490	207	207	Sketch"
"Roma	49694	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A 470-490	208	208	Sketch"
"Roma	49695	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B 490-510	207	207	Sketch"
"Roma	49696	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C 490-510	207	207	Sketch"
"Roma	49697	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 490-510	207	207	Sketch"
"Roma	49698	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C 530-570	207	207	Sketch"
"Roma	49699	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A 570-590	207	207	Sketch"
"Roma	49700	Dressel 20	ilegibile	ilegibile	12.483333	41.9	D 550-570	207	207	Sketch"
"Roma	49701	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Indeterminado El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49702	Dressel 20	I{1}	I	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49703	Dressel 20	II{2}	II	12.483333	41.9	D 350-370	208	208	Sketch"
"Roma	49704	Dressel 20	II{2}	II	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49704	Dressel 20	II{2}	II	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49705	Dressel 20	II{2}	II	12.483333	41.9	D 470-490	207	207	Sketch"
"Roma	49705	Dressel 20	II{2}	II	12.483333	41.9	D 470-490	208	208	Sketch"
"Roma	49706	Dressel 20	V{5}	V	12.483333	41.9	A 430-450	208	208	Sketch"
"Roma	49707	Dressel 20	V{5}	V	12.483333	41.9	D 570-590	207	207	Sketch"
"Roma	49708	Dressel 20	V{5}	V	12.483333	41.9	Indeterminada. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49709	Dressel 20	X{10}	X	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49710	Dressel 20	X{10}	X	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49711	Dressel 20	X{10}	X	12.483333	41.9	A 250-270	211	211	Sketch"
"Roma	49712	Dressel 20	X{10}	X	12.483333	41.9	D 370-390	207	207	Sketch"
"Roma	49712	Dressel 20	X{10}	X	12.483333	41.9	D 370-390	208	208	Sketch"
"Roma	49713	Dressel 20	X{10}	X	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49714	Dressel 20	X{10}	X	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49715	Dressel 20	X{10}	X	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49716	Dressel 20	XX{20}	XX	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49717	Dressel 20	XXX{30}	XXX	12.483333	41.9	B 530-550	207	207	Sketch"
"Roma	49718	Dressel 20	CII{102}	CII	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49719	Dressel 20	CX{110}	CX	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49720	Dressel 20	CX{110}	CX	12.483333	41.9	C 410-430	207	207	Sketch"
"Roma	49721	Dressel 20	CXXI{121}	CXXI	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49721	Dressel 20	CXXI{121}	CXXI	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49722	Dressel 20	...dor R	[---] dor R	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49723	Dressel 20	...is	[---] is	12.483333	41.9	D 510-530	207	207	Sketch"
"Roma	49724	Dressel 20	...Muciano et Fabiano cos...	 + Mvciano et Fabiano cos	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49724	Dressel 20	...Muciano et Fabiano cos...	 + Mvciano et Fabiano cos	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49725	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49726	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49727	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49728	Dressel 20	((PALMA))	((palma))	12.483333	41.9	A 450-470	208	208	Sketch"
"Roma	49729	Dressel 20	((PALMA))	((palma))	12.483333	41.9	C 530-550	207	207	Sketch"
"Roma	49730	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49731	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49732	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49733	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49734	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49735	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49777	Dressel 20	curvus	((curvus))	12.483333	41.9	Superficial			Sketch"
"Roma	49778	Dressel 20	X {10}	X	12.483333	41.9	N-2 (230-250)	177	177	Sketch"
"Roma	49779	Dressel 20	I {1}	I	12.483333	41.9	S-2 (70-90)	179	179	Sketch"
"Roma	49780	Dressel 20	I {1}	I	12.483333	41.9	C (100-120)	179	179	Sketch"
"Roma	49781	Dressel 20	I {1}	I	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49782	Dressel 20	I {1}	I	12.483333	41.9	A (240-260)	174	174	Sketch"
"Roma	49783	Dressel 20	I {1}	II	12.483333	41.9	S-1 (150-170)	179	179	Sketch"
"Roma	49784	Dressel 20	V {5}	V	12.483333	41.9	S-2 (210-230)	174	174	Sketch"
"Roma	49784	Dressel 20	V {5}	V	12.483333	41.9	S-2 (210-230)	176	176	Sketch"
"Roma	49785	Dressel 20	V {5}	V	12.483333	41.9	A(0-20)	179	179	Sketch"
"Roma	49786	Dressel 20	V {5}	V	12.483333	41.9	C(40-60)	179	179	Sketch"
"Roma	49787	Dressel 20	V {5}	V	12.483333	41.9	A(120-140)	179	179	Sketch"
"Roma	49788	Dressel 20	V {5}	V	12.483333	41.9	B(220-240)	174	174	Sketch"
"Roma	49789	Dressel 20	IX {9}	IX	12.483333	41.9	A(40-60)	179	179	Sketch"
"Roma	49790	Dressel 20	X {10}	X	12.483333	41.9	N-1 (150-170)	177	179	Sketch"
"Roma	49791	Dressel 20	X {10}	X	12.483333	41.9	S-2 (170-190)	177	177	Sketch"
"Roma	49792	Dressel 20	X {10}	X	12.483333	41.9	N-2 (280-300)	176	176	Sketch"
"Roma	49793	Dressel 20	X {10}	X	12.483333	41.9	A (80-100)	179	179	Sketch"
"Roma	49794	Dressel 20	X {10}	X	12.483333	41.9	A (80-100)	179	179	Sketch"
"Roma	49795	Dressel 20	X {10}	X	12.483333	41.9	C (120-140)	179	179	Sketch"
"Roma	49796	Dressel 20	X {10}	X	12.483333	41.9	C (160-180)	179	179	Sketch"
"Roma	49797	Dressel 20	X {10}	X	12.483333	41.9	C (220-240)	174	174	Sketch"
"Roma	49798	Dressel 20	X {10}	X	12.483333	41.9	B (320-340)	174	174	Sketch"
"Roma	49799	Dressel 20	X {10}	X	12.483333	41.9	A (260-280)	174	174	Sketch"
"Roma	49800	Dressel 20	XI {11}	XI	12.483333	41.9	N-2 (110-130)	179	179	Sketch"
"Roma	49801	Dressel 20	XI {11}	XI	12.483333	41.9	B (240-260)	174	174	Sketch"
"Roma	49802	Dressel 20	XX {20}	XX	12.483333	41.9	A (140-160)	179	179	Sketch"
"Roma	49803	Dressel 20	palma	((palma))	12.483333	41.9	Superficial			Sketch"
"Roma	49804	Dressel 20	incertus	((incertus))	12.483333	41.9	B (220-240)	174	174	Sketch"
"Roma	49804	Dressel 20	incertus	((incertus))	12.483333	41.9	B (220-240)	177	177	Sketch"
"Roma	49804	Dressel 20	incertus	((incertus))	12.483333	41.9	B (220-240)	179	179	Sketch"
"Roma	49805	Dressel 20	I {1}	I	12.483333	41.9	S-2 (190-210)			Sketch"
"Roma	49806	Dressel 20	I {1}	I	12.483333	41.9	N-1 (250-280)			Sketch"
"Roma	49807	Dressel 20	I {1}	I	12.483333	41.9	S-1 (250-280)	176	176	Sketch"
"Roma	49808	Dressel 20	I {1}	I	12.483333	41.9	C (160-180)	179	179	Sketch"
"Roma	49809	Dressel 20	II {2}	II	12.483333	41.9	N-1 (30-50)	179	179	Sketch"
"Roma	49810	Dressel 20	II {2}	II	12.483333	41.9	N-1 (30-50)	179	179	Sketch"
"Roma	49811	Dressel 20	II {2}	II	12.483333	41.9	N-1 (30-50)	179	179	Sketch"
"Roma	49812	Dressel 20	II {2}	II	12.483333	41.9	N-1 (50-70)	179	179	Sketch"
"Roma	49813	Dressel 20	II {2}	II	12.483333	41.9	N-1 (110-130)	179	179	Sketch"
"Roma	49814	Dressel 20	II {2}	II	12.483333	41.9	S-1 (110-130)			Sketch"
"Roma	49815	Dressel 20	II {2}	II	12.483333	41.9	N-2 (130-150)	179	179	Sketch"
"Roma	49816	Dressel 20	II {2}	II	12.483333	41.9	N-2 (150-170)	177	177	Sketch"
"Roma	49817	Dressel 20	II {2}	II	12.483333	41.9	N-1 (210-230)	176	176	Sketch"
"Roma	49818	Dressel 20	II {2}	II	12.483333	41.9	B (40-60)			Sketch"
"Roma	49819	Dressel 20	II {2}	II	12.483333	41.9	B (40-60)			Sketch"
"Roma	49820	Dressel 20	II {2}	II	12.483333	41.9	A (60-80)	179	179	Sketch"
"Roma	49821	Dressel 20	II {2}	II	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49822	Dressel 20	II {2}	II	12.483333	41.9	C (260-280)	174	174	Sketch"
"Roma	49823	Dressel 20	II {2}	II	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	49824	Dressel 20	III {3}	III	12.483333	41.9	N-2 (50-70)			Sketch"
"Roma	49825	Dressel 20	III {3}	III	12.483333	41.9	N-2 (110-130)	179	179	Sketch"
"Roma	49826	Dressel 20	III {3}	III	12.483333	41.9	S-2 (210-230)	176	176	Sketch"
"Roma	49827	Dressel 20	IV {4}	IV	12.483333	41.9	N-1 (110-130)	179	179	Sketch"
"Roma	49828	Dressel 20	V {5}	V	12.483333	41.9	N-1 -2(0-30)+S-1-2(0-100)	179	179	Sketch"
"Roma	49829	Dressel 20	V {5}	V	12.483333	41.9	S-1 (110-130)			Sketch"
"Roma	49830	Dressel 20	V {5}	V	12.483333	41.9	S-2 (250-280)			Sketch"
"Roma	49831	Dressel 20	V {5}	V	12.483333	41.9	C (0-20)	179	179	Sketch"
"Roma	49832	Dressel 20	V {5}	V	12.483333	41.9	A (60-80)	179	179	Sketch"
"Roma	49833	Dressel 20	V {5}	V	12.483333	41.9	A (160-180)	179	179	Sketch"
"Roma	49834	Dressel 20	V {5}	V	12.483333	41.9	B (160-180)	179	179	Sketch"
"Roma	49835	Dressel 20	VI {6}	VI	12.483333	41.9	S-1 (280-300)			Sketch"
"Roma	49836	Dressel 20	VI {6}	VI	12.483333	41.9	A (60-80)	179	179	Sketch"
"Roma	49837	Dressel 20	VI {6}	VI	12.483333	41.9	B (140-160)	179	179	Sketch"
"Roma	49838	Dressel 20	VIII {8}	VIII	12.483333	41.9	N-1 (90-110)	179	179	Sketch"
"Roma	49839	Dressel 20	X {10}	X	12.483333	41.9	Superficial			Sketch"
"Roma	49840	Dressel 20	X {10}	X	12.483333	41.9	N-2 (130-150)	179	179	Sketch"
"Roma	49841	Dressel 20	X {10}	X	12.483333	41.9	S-1 (130-150)			Sketch"
"Roma	49842	Dressel 20	X {10}	X	12.483333	41.9	S-1 (150-170)	179	179	Sketch"
"Roma	49843	Dressel 20	X {10}	VV & M	12.483333	41.9	S-1 (150-170)	179	179	Sketch"
"Roma	49844	Dressel 20	X {10}	X	12.483333	41.9	S-1 (170-190)			Sketch"
"Roma	49845	Dressel 20	X {10}	X	12.483333	41.9	Superficial			Sketch"
"Roma	49846	Dressel 20	X {10}	X	12.483333	41.9	A (20-40)	179	179	Sketch"
"Roma	49847	Dressel 20	X {10}	X	12.483333	41.9	C (40-60)	179	179	Sketch"
"Roma	49848	Dressel 20	X {10}	X	12.483333	41.9	C (40-60)	179	179	Sketch"
"Roma	49849	Dressel 20	X {10}	X	12.483333	41.9	A (60-80)	179	179	Sketch"
"Roma	49850	Dressel 20	X {10}	X	12.483333	41.9	C (60-80)	179	179	Sketch"
"Roma	49851	Dressel 20	X {10}	X	12.483333	41.9	C (60-80)	179	179	Sketch"
"Roma	49852	Dressel 20	X {10}	X	12.483333	41.9	C (60-80)	179	179	Sketch"
"Roma	49853	Dressel 20	X {10}	X	12.483333	41.9	N-1 (90-110)	179	179	Sketch"
"Roma	49854	Dressel 20	X {10}	X	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	49855	Dressel 20	X {10}	X	12.483333	41.9	C (100-120)	179	179	Sketch"
"Roma	49856	Dressel 20	X {10}	X	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49857	Dressel 20	X {10}	X	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49858	Dressel 20	X {10}	X	12.483333	41.9	A (220-240)			Sketch"
"Roma	49859	Dressel 20	X {10}	X	12.483333	41.9	C (260-280)	174	174	Sketch"
"Roma	49860	Dressel 20	X {10}	X	12.483333	41.9	C (280-300)	174	174	Sketch"
"Roma	49861	Dressel 20	X {10}	X	12.483333	41.9	B (320-340)	174	174	Sketch"
"Roma	49862	Dressel 20	X {10}	X	12.483333	41.9	B (320-340)	174	174	Sketch"
"Roma	49863	Dressel 20	X {10}	X	12.483333	41.9	C (320-340)	174	174	Sketch"
"Roma	49864	Dressel 20	X {10}	X	12.483333	41.9	A (320-340)	174	174	Sketch"
"Roma	49865	Dressel 20	X {10}	X	12.483333	41.9	N-2 (90-110)	179	179	Sketch"
"Roma	49866	Dressel 20	X {10}	X	12.483333	41.9	C (200-220)	179	179	Sketch"
"Roma	49867	Dressel 20	XI {11}	XI	12.483333	41.9	A (220-240)			Sketch"
"Roma	49868	Dressel 20	XIII {13}	XIII	12.483333	41.9	B (140-160)	179	179	Sketch"
"Roma	49869	Dressel 20	XV {15}	XV	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49870	Dressel 20	XV {15}	XV	12.483333	41.9	A (320-340)	174	174	Sketch"
"Roma	49871	Dressel 20	XX {20}	XX	12.483333	41.9	N-2 (230-250)			Sketch"
"Roma	49872	Dressel 20	XX {20}	XX	12.483333	41.9	B (0-20)	179	179	Sketch"
"Roma	49873	Dressel 20	XX {20}	XX	12.483333	41.9	B (100-120)			Sketch"
"Roma	49874	Dressel 20	XX {20}	XX	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49875	Dressel 20	XX {20}	XX	12.483333	41.9	B (160-180)	179	179	Sketch"
"Roma	49876	Dressel 20	XX {20}	XX	12.483333	41.9	C (320-340)	174	174	Sketch"
"Roma	49877	Dressel 20	XX {20}	XX	12.483333	41.9	A (340-360)			Sketch"
"Roma	49878	Dressel 20	XX {20}	XX	12.483333	41.9	B (160-180)	179	179	Sketch"
"Roma	49879	Dressel 20	XXI {21}	XXI	12.483333	41.9	C (220-240)	174	174	Sketch"
"Roma	49880	Dressel 20	XXX {30}	XXX	12.483333	41.9	N-2 (130-150)	179	179	Sketch"
"Roma	49881	Dressel 20	XXX {30}	XXX	12.483333	41.9	S-1 (170-190)			Sketch"
"Roma	49882	Dressel 20	XXX {30}	XXX	12.483333	41.9	S-1 (130-150)			Sketch"
"Roma	49883	Dressel 20	IIC {98}	IIC	12.483333	41.9	B (260-280)	174	174	Sketch"
"Roma	49884	Dressel 20	C {100}	C	12.483333	41.9	S-2 (70-90)	179	179	Sketch"
"Roma	49885	Dressel 20	C {100}	C	12.483333	41.9	Superficial			Sketch"
"Roma	49886	Dressel 20	C {100}	C	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	49887	Dressel 20	C {100}	C	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	49888	Dressel 20	C {100}	C	12.483333	41.9	B (100-120)			Sketch"
"Roma	49889	Dressel 20	C {100}	C	12.483333	41.9	C (120-140)	179	179	Sketch"
"Roma	49890	Dressel 20	C {100}	C	12.483333	41.9	C (120-140)	179	179	Sketch"
